ROI.name	SubCellTypes	CellTypes	TissueSubTypes	TissueTypes	Zones	Sections	Atlas	ROI.id	point	x	y
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	78	8	184.78906	316.19376
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	78	9	185.54412	311.01281
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	78	10	186.24689	305.77459
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	78	11	170.98496	300.0501
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	76	1	161.75066	324.7204
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	76	2	158.48476	329.4055
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	76	3	155.57013	333.59068
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	76	4	160.88383	338.89515
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	76	5	166.19752	344.19962
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	76	6	170.17059	341.62201
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	76	7	174.19497	338.99044
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	76	8	176.21395	328.07838
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	76	9	162.15223	324.22047
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	1	145.26897	319.57304
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	2	134.72518	326.54482
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	3	133.57252	328.44443
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	4	132.41986	330.40249
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	5	134.57672	335.19015
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	6	140.00186	336.42238
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	7	145.3668	337.59638
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	8	150.34818	335.57193
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	9	155.32955	333.54749
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	10	158.6464	328.79366
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	11	161.96325	324.03983
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	12	162.02195	323.36939
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	13	162.80938	313.61049
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	14	159.30976	313.10445
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	58	15	155.81278	312.60125
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	1	153.17218	305.96764
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	2	149.43359	306.2022
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	3	146.55374	308.31524
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	4	143.77705	310.3501
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	5	141.28596	313.09108
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	6	138.79488	315.83205
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	7	135.49082	317.69309
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	8	132.18677	319.55414
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	9	131.77226	321.29076
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	10	131.35774	323.02738
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	11	133.0106	324.68023
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	12	134.66345	326.33309
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	13	145.17039	319.38355
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	14	155.67732	312.43402
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	15	156.60842	309.3503
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	16	157.59344	306.02749
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	57	17	153.17218	305.96759
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	61	1	138.57274	305.86917
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	61	2	136.28904	306.32436
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	61	3	135.59293	308.56608
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	61	4	135.05096	310.91029
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	61	5	138.77195	315.50637
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	61	6	141.18811	312.87962
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	61	7	143.54356	310.27662
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	61	8	143.13313	309.52517
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	61	9	140.85341	305.45228
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	1	132.18772	310.99848
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	2	131.0019	311.09228
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	3	129.7301	313.59934
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	4	128.49907	316.06321
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	5	129.04663	316.56244
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	6	132.15418	319.31759
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	7	138.48698	315.65392
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	8	136.63663	313.24291
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	9	134.81081	310.92776
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	10	134.07179	310.93786
PPP.m1	PPP	PPP	Pericycle	Stele	m	m1	PPP_m1	52	11	132.18772	310.99856
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	1	130.88266	301.38284
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	2	129.51545	301.881
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	3	129.29913	304.72477
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	4	129.13016	307.51998
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	5	130.05772	309.19729
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	6	130.98528	310.8746
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	7	132.15903	310.8197
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	8	134.03585	310.7545
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	9	134.73894	310.7442
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	10	135.41289	308.46193
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	11	136.08685	306.17965
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	12	135.92649	304.78855
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	13	135.76613	303.39745
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	14	134.12422	302.1585
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	15	132.34241	300.9264
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	53	16	130.88266	301.38286
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	1	124.24714	307.05068
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	2	123.00756	308.5906
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	3	122.18751	314.62571
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	4	125.07574	315.26515
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	5	128.11614	315.92553
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	6	129.53893	313.46435
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	7	130.78783	310.9605
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	8	129.87605	309.30909
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	9	128.96428	307.65768
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	10	127.27953	306.68103
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	46	11	125.50783	305.70625
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	1	126.98371	299.97922
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	2	125.96349	301.40749
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	3	125.73021	303.45633
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	4	125.66581	305.49304
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	5	128.91771	307.31983
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	6	129.12069	304.55755
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	7	129.2865	301.83245
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	8	128.65786	300.24659
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	9	127.98358	298.65987
Procambium.m1	Procambium	Procambium	Vasculature	Stele	m	m1	Procambium_m1	49	10	126.98373	299.97922
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	1	115.39796	298.43706
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	2	113.98479	299.954
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	3	113.80805	301.67298
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	4	113.72245	305.16962
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	5	113.83548	306.96449
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	6	118.33091	307.64172
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	7	122.91996	308.20587
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	8	124.2007	306.79007
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	9	125.36591	305.47015
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	10	125.53299	303.52088
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	11	125.64123	301.50456
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	12	116.86678	296.92012
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	38	13	115.39799	298.43706
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	43	1	119.33482	293.24355
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	43	2	117.3935	296.25034
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	43	3	117.0892	296.74609
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	43	4	125.74855	301.26731
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	43	5	127.83927	298.42356
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	43	6	127.24444	292.85244
Metaxylem.m1	Metaxylem	Xylem	Vasculature	Stele	m	m1	Metaxylem_m1	43	7	120.90814	290.66351
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	1	119.91096	315.73322
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	2	117.72891	316.75155
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	3	117.12	320.41829
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	4	131.15829	322.90271
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	5	131.54988	321.34932
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	6	131.94987	319.68511
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	7	130.14108	317.85111
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	8	128.29003	316.16183
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	9	125.20352	315.49537
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	42	10	122.07355	314.83298
Protoxylem.m1	Protoxylem	Xylem	Vasculature	Stele	m	m1	Protoxylem_m1	36	1	112.95878	309.88716
Protoxylem.m1	Protoxylem	Xylem	Vasculature	Stele	m	m1	Protoxylem_m1	36	2	112.26323	312.70124
Protoxylem.m1	Protoxylem	Xylem	Vasculature	Stele	m	m1	Protoxylem_m1	36	3	115.01292	314.63938
Protoxylem.m1	Protoxylem	Xylem	Vasculature	Stele	m	m1	Protoxylem_m1	36	4	117.64653	316.46873
Protoxylem.m1	Protoxylem	Xylem	Vasculature	Stele	m	m1	Protoxylem_m1	36	5	118.53414	316.09568
Protoxylem.m1	Protoxylem	Xylem	Vasculature	Stele	m	m1	Protoxylem_m1	36	6	121.9862	314.58166
Protoxylem.m1	Protoxylem	Xylem	Vasculature	Stele	m	m1	Protoxylem_m1	36	7	122.38742	311.54389
Protoxylem.m1	Protoxylem	Xylem	Vasculature	Stele	m	m1	Protoxylem_m1	36	8	122.75123	308.52374
Protoxylem.m1	Protoxylem	Xylem	Vasculature	Stele	m	m1	Protoxylem_m1	36	9	113.83632	307.18067
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	25	1	103.81621	311.6732
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	25	2	102.35168	311.91804
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	25	3	105.85526	318.70824
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	25	4	116.84499	320.34892
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	25	5	117.20138	318.47824
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	25	6	117.52178	316.64355
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	25	7	114.95055	314.85343
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	25	8	112.15908	312.91111
XPP.m1	XPP	XPP	Pericycle	Stele	m	m1	XPP_m1	25	9	105.55392	311.44945
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	1	103.48547	320.57615
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	2	101.35535	322.33806
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	3	103.26427	324.92514
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	4	105.10415	327.39665
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	5	118.52291	328.81546
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	6	132.07208	330.26876
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	7	133.3665	328.38268
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	8	134.5305	326.46209
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	9	132.87559	324.80718
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	10	131.22068	323.15227
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	11	124.23442	321.90123
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	22	12	105.77159	318.92358
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	1	103.40493	329.5976
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	2	101.74879	331.58391
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	3	103.51366	335.96438
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	4	105.27854	340.34485
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	5	110.02316	341.53114
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	6	114.76778	342.71744
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	7	120.51536	342.46072
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	8	126.26294	342.204
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	9	130.1891	338.8522
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	10	134.23561	335.38833
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	11	133.2835	332.88304
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	12	132.21105	330.48981
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	13	131.90247	330.44121
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	14	105.20611	327.61127
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	24	15	103.40493	329.59759
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	1	98.737416	348.145368
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	2	92.274423	355.742469
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	3	101.22657	361.932523
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	4	107.50826	362.552719
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	5	113.64007	362.956137
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	6	114.11819	353.259701
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	7	114.59631	343.30381
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	8	114.59638	342.86827
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	9	109.96662	341.71469
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	15	10	105.27907	340.56351
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	1	120.13722	342.65006
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	2	114.88122	342.94735
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	3	113.83662	363.134247
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	4	119.2044	363.316201
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	5	124.55145	363.479232
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	6	129.11599	361.660526
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	7	133.74863	359.782193
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	8	130.04057	351.078883
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	9	126.26444	342.4352
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	10	125.79919	342.4236
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	37	11	120.13722	342.65004
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	50	1	130.46362	338.87982
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	50	2	126.49219	342.41602
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	50	3	134.05829	359.707157
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	50	4	137.54954	359.821346
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	50	5	140.98382	359.878446
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	50	6	144.59199	357.823898
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	50	7	148.26374	355.707282
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	50	8	145.25891	337.81304
Trichoblast.m1	Trichoblast	Trichoblast	Trichoblast	Epidermis	m	m1	Trichoblast_m1	50	9	134.72387	335.48346
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	73	1	150.37375	335.7773
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	73	2	145.53385	337.96887
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	73	3	148.54758	355.592344
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	73	4	157.33931	354.018653
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	73	5	161.715	349.135601
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	73	6	165.99109	344.35942
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	73	7	160.70406	339.07186
Atrichoblast.m1	Atrichoblast	Atrichoblast	Atrichoblast	Epidermis	m	m1	Atrichoblast_m1	73	8	155.32981	333.78805
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	1	82.264024	305.44859
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	2	79.253127	305.63275
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	3	78.649998	310.09211
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	4	78.068942	314.52624
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	5	81.340353	320.39495
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	6	84.680773	326.33381
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	7	101.61411	331.37371
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	8	104.85868	327.47737
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	9	102.96084	324.86911
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	10	93.392539	313.78947
Cortex.m1	Cortex	Cortex	Cortex	Ground tissue	m	m1	Cortex_m1	9	11	85.487461	305.27819
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	11	1	87.032625	301.54752
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	11	2	86.2918	303.91634
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	11	3	86.068396	305.30745
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	11	4	93.677956	313.76947
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	11	5	101.1294	322.05486
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	11	6	101.5812	321.72587
Endodermis.m1	Endodermis	Endodermis	Endodermis	Ground tissue	m	m1	Endodermis_m1	11	7	105.49854	318.82601
